tweet_id,sentiment,author,content
1957033874,hate,Lilixbabi3,I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.
1957033901,worry,ACjoint,sprained my ankle  like really badly and tore some stuffs. it hurts! and its my birthday weekend
1957034202,sadness,JohnnyFiction,I can't believe the Metal Gear Solid song was stolen    I'm so disappointed  http://bit.ly/YKkSu
1957034289,hate,kimba1bl,think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!
1957034434,neutral,dawnoftheprawn,"Not one sale done today at work. Explored balconies in the big theater w coworkers. A fun day, but void of chili fries and tips"
1957034566,sadness,mara_nerdgirl,@MacZombieRawr  I wish I had Left 4 Dead. But first I'd need something to play it on...
1957034940,neutral,mommyanjayyy,@sillybabyjulie me too
1957034983,neutral,djcosta1977,@digenis that story reminds of living in Portugal
1957035419,neutral,twinkleval,"@jhicks  youre diabetic?   so is my dad.  &amp; i might be too, not sure.  are you still allowed to eat sugar throughout the day?"
1957035564,happiness,rondhi,I spilled my beer all over my leg. Wasted half my beer.  Home now. I met a cute girl. Good conversation.
1957035950,hate,geezitslouize,my roommate @tess_tickle loves to ignore me
1957036183,neutral,LizSkoczylas,@SuperFiasco  I'll make him nachos tomorrow. Better than if he would have made them himself.
1957037405,neutral,cynthiaperez,@MyDailyRoutine yeahhh. &amp;dont judge my pillow
1957037860,relief,oh_slc,"Scary lightning and thunder  I'm glad it's over now. Going to sleep, I hope I'm not late to school tomorow again. Haha"
1957038324,sadness,judez_xo,my teeth and head hurts
1957038398,sadness,christynnicole,I HATE rob zombie movies. &amp; the smell of weed. Vommmm.
1957038470,hate,No1PanicFan,"@jcwentz Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!"
1957038475,boredom,kameezy,Waiting in line @ tryst
1957038477,worry,LinksMommy,Hope I get a job cuz we need an apartment. I'm drunk &amp; miss my lil punkin  TEHE!!!
1957038763,worry,xxkxx07,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to beover
1957038970,worry,melissacalderon,I need to be held...  Gnite.
1957039203,worry,megan_kelli,"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents"
1957039456,sadness,trixbiscuits,no more arrested development. i am sad.
1957039841,neutral,Elliecopter_,"@Giggles_xo  wicked , what time you leaving? how come you cant stay the night"
1957039894,sadness,TheNewBradie,omg i keep losing followers this is so sad  i want 90 one day....thats my goal ;D
1957039922,sadness,jmil1733,I feel so deflated. No more doggy.
1957039947,worry,Ennjo,@blood_rain i wanna see her hair  hows everyone?
1957040172,sadness,kourt_1023,"I just had to empty my trash on the mac. that was one of THE MOST DIFFICULT things I have ever done in my life. 8,000 pictures are GONE."
1957040395,sadness,joe_uberkawaii,im contacting PAWS Philippines so i can find &quot;tiger&quot; a new owner. im so sad. i love my dog soo much
1957040988,sadness,xxkxx07,just got home! not wanting to read the last chaper of breaking dawn cause i dont want it to be over
1957041569,worry,searchformatt,Aww...  Pray for the arroyo family everyone!
1957041648,neutral,ssanyal,@the_babsi there's a manual process... but it's taking 4ever on my outlook database... pffff. crappy msft product
1957041745,sadness,ROBOKAWAII,Fuuudge. Movie store is closed
1957041767,sadness,courtneyyy3,ALO is so sad and quiet and empty tonight
1957041812,hate,MissxMarisa,"@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set"
1957041856,worry,Kgreenel,@wuzzyangel You never answered your DM I sent you....   I need your info...
1957042008,worry,kharise,Am trying to get through the pilot of the first season of friday night lights. Oh gosh  Pass the tissue...
1957042316,sadness,heartbeam,@Mona26 Aw where are you headed to? i just cancelled my trip to Aussie
1957042474,worry,andimoonpie,I have cystic lacrimal infectection?? my eye and face are swollen and it hurts!!
1957042509,worry,thecareysisters,@jose3030 I didn't think anyone caught that
1957042579,empty,rebekahlynne,I need to be sleeping.. But i'm not even tired..
1957042734,empty,Kayleia,0
1957042799,neutral,sparklyrainbowz,OH NEVERMIND I THINK THIS THING IS UNSALVAGEABLE
1957042862,neutral,Kaxiee,"lyin in bed, up faaaaar too early"
1957043226,sadness,lindseyrivera,Sad that Christian Lacroix had to file bankruptcy
1957043241,sadness,princessniki1,I dont feel good AT ALL. fuckkk
1957044366,boredom,snoopync18,why did i agree to work a double shift
1957044680,worry,SomeThingTiny,looks like i'll never go to the zoo
1957044694,worry,ABabyBlueEyes,@djvinceadams Ohh poor girl  I'll email her... I am relying on you being here in October Mr!!
1957044783,neutral,brianalotto,When will Medhurst play again?
1957044789,worry,GothWab,@Moss1982 bad times?
1957044935,hate,helenmurdock,aarrgghh - fu*k.....a hose has leaked water all over the new floating floor
1957045395,sadness,DudeAsInCool,Have to go to the dreaded DMV tomorrow
1957045641,neutral,kbeilz,@duncm I'm a bit Ben's Thai-ed out
1957045692,happiness,Fredrikkk,english class! working on interactive orals
1957045940,worry,dzgraphicdesign,@SharonHayes Thank you for the rec but that doesn't work
1957046053,neutral,alexandraduggan,@dmoneymania  I'm sorry. Excited for tomorrow night? Karaoke!! Getting anything special for bday?
1957046090,worry,TweedyLynn,My puppy Gizmo h8s me..  haha. He still growls @ me.  I always look back @ my long pruple scar on my fingie
1957046631,worry,Atheprincez,I don't know how ima work out tomorrow wit my body dis sore  ugh
1957046815,neutral,md_alston,in 7-11  w/o you
1957047408,neutral,kbeilz,"@becjee Yeah, plus it's just a little too far to walk to Pinocchio's for sushi"
1957047569,worry,kilrturkey,I'm feeling this pressure in my head that always kicks in just before a nasty headache. I'm not looking forward to this.
1957047571,sadness,marissazaguirre,Taylor Swift and Joe Jonas looked really good together. I'm kinda sad they broke up.
1957047787,worry,CherTwinkles,I'm suppose to turn in a sentence outline for my research paper within the hour online but my neck hurts.
1957047828,worry,5Neezy,"Lady across the way had a miscarriage, say a prayer"
1957048027,sadness,imsoapee,God I just want to sleep.
1957048703,hate,JBMareMareJB,@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??
1957048870,worry,jmil1733,I feel so deflated. No more doggy.
1957049167,sadness,theangelicsin,Found my book. Starting a real paper-bound journal tonight. Have an annoying zit above my lip. Makes me look like I have herpes
1957050633,hate,STAR13R,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK"
1957050684,worry,Suemagoo01,is feeling bad  just got bad news about my Mum
1957050747,sadness,Nick_Myndflip,@RealBlackWidow But but I dun wanna
1957050890,sadness,queenbmakeup,@imjustlalayone damn girl I'm so down but ya gotta let me know so I can get my kit together &amp; I got a flyer  Any next weekend? I&quot;M DOWN!
1957051517,sadness,sloanquigley,"@JustinOdom dbl booooooo for being sick, flippin blows! ... bahaha i kno i dont have many friends on here either. i feel so lame  haha"
1957052167,neutral,Fluffy_Cupycake,@brettyrocks thats what i was thinking but the only time it's gonna be on is 1 am!
1957052211,neutral,echothirteen,"Peeps still here. Fun times. Gotta sleep tho. Work in the A.M. Some cool, hot chicks here. But none as cool as ____________. Missing her"
1957052409,worry,divya084,don't feel like working  I think I tweet this too often!
1957052932,sadness,shaghayeghhh,feels sick to my stomach and idkk whyy
1957053170,worry,Tania_Satine,vineri...nimic special sau probabil un alt weekend pierdut...
1957053247,neutral,Roblex,Counting the hours of lost sunshine until the Weekend
1957053338,surprise,savindotme,@justintevya - dude i just saw your SF pics. looks like your mini excursion was pretty kick ass! didn't see any sun while i was there tho
1957053409,relief,gangstamittens,is home.  safely... but hungry
1957053566,sadness,Anime81,"@hello_jodie Um, I was thrown from @JareWolf's van yesterday and had to be taken to the ER"
1957055178,worry,dolphin8772,"got to final table, but....went out third.  Don't think I'll be getting my free seat"
1957055396,neutral,girlyghost,good morning work this morning gutted lol nevermind
1957055530,hate,TK04,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!
1957055981,happiness,montanaspeaks,FB is boring   and i wanna sing RIGHT NOW..! *-*
1957056027,sadness,joslinjewels,@judyrey  The link doesn't work
1957056041,neutral,AmyJade,@Deedubau hahaha I don't know anyone or anything about it except they have powers lol... I live in my own bubble
1957056896,worry,cadences,The humpalow um ya I think so... Cell is dying
1957057026,worry,omaroonie,Last day at work...Sick to the bone
1957057469,worry,ohsht,i feel like I'm on house arrest.
1957057586,neutral,m_y16,"love is like a war,,easy to begin, hard to end..fiuuhh..."
1957058130,surprise,iamQuest,@heavenjones ur supposed to be in BK tho
1957058219,worry,ecctv,@cosmiclagoon Did you know that there is a shortage of shells for crabs to use on the beach due to beach combers? It is very sad
1957058436,surprise,Miiiiich,Oh no!  Nighty night.
1957058504,happiness,neovile,@celldweller Must... have... new music... I won't sleep until you give us Chapter 1... I might die first though...  Hurry!
1957059348,sadness,chubbbie,my stupid tooooth hurts
1957059587,love,Pretty_Edgie,@neyoofficial: love the song &quot;together&quot;. that's &quot;his&quot; song for me...well i think it's still is
1957059671,neutral,D_MiKeY,Ready To Go @ School
1957059917,sadness,MelissaWOOF,@turnitgrey my computers broken and I broke my laptop so I had to use the phone  ahh still on he cause they fucked up my order.
1957060283,neutral,mizzlizwhizz,@Richard_Gable It's good isn't it! Our holiday chalet is out of sight but look v similar to those ones. Going home again today
1957060439,worry,Aeonflux21,It's a sad economy. Just heard of another friend losing their job.  so sad. But just a reminder that...
1957061418,worry,ashleeadams,@jarekpastor I'm just starting to feel really panicky and anxious that something bad has happened cos it seems like it's been ages
1957061527,worry,morganis_21,my dog ran awayyy
1957061884,hate,caitimac,@all_is_one84 Those suck so bad.
1957062262,worry,Flergs,"I'm back. top molar extracted  swollen face, all numb.  But no more toothache or sinus pain."
1957062621,relief,antonywu,"just finished 8 hours of Texas Life Insurance CE tonight, 22 more hours to go"
1957062676,worry,iamsarahkelley,does anyone know any good rap songs? i need to make a rap/fun cd and i have no idea  helllllpppp
1957062698,love,ShirleyValverde,I want to go to Peru this summer ahhhhhhh! Hopefully! Yesyesyes! I miss it over there!!!
1957062783,empty,moikusmanruzuar,@exortabreedoll what happen to the maids of yours? Quit once again? ...
1957062827,sadness,SamG2020,I'm awake. Anybody else awake? Wish I lived in the US since all the fun happens when I'm asleep!
1957063783,hate,Craz_Monkay21,At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.
1957063845,sadness,nadanada,@Penguin_J heehee. i love you! i am tired.
1957064177,worry,q_ueenie,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo
1957064253,worry,katiebisson,@Kirsten613 oh how i wish you would get her to sign something then send it to me or let me call you when you meet or something
1957064566,worry,Monica2112,"@kimberly625 hmmm, I thought u were sleeping!! Too bad I can't see those videos until tomorrow night."
1957064575,sadness,barbieprincess,"Morning everyone sorry for going early last night had bad news, felt totally crap   Today is a new day"
1957064578,empty,samantha_x,went to the beach and it started raining
1957064908,sadness,Sh33na_C,"how I wish my parents put me into a Chinese school when I was younger. Then, it'll be so much easier for me to get a job..."
1957065570,relief,davidbarrett1,"@AnthonyLucas @iainfunnell Yeah, physically moving too!  Apparently we'll be reporting directly to Mr. Hayward..."
1957065963,neutral,sloanquigley,@nayRyelgiuQ airport? and you didnt show up tonight homo!
